video_id,channel_name,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k,reaches_5k
27050445-1006-406d-9a41-ef629fee9542,channel_342,169,515,4092,12,3,173,1000,6,0,300,5000,4,0,False
232e19dc-cbd3-4aef-b91f-035367036208,channel_224,1262,789,5085,16,5,237,1000,8,1,322,5000,6,0,False
593063fd-c2a1-4f74-9227-c2526d5ab40f,channel_171,898,1496,10954,90,11,173,1000,5,1,282,5000,17,0,True
d82cb9b8-1ac3-4345-ae1c-a170efa4b810,channel_534,764,690,5710,44,2,180,1000,4,0,307,5000,9,1,False
d3c73fd1-4ca0-4b7d-b1d7-8b9d3b7ea057,channel_672,1016,1330,7892,77,10,238,1000,4,2,446,5000,7,2,True
c12745b7-feb9-4b0a-b0a3-1c18a3ec7ecc,channel_963,1067,295,5992,8,1,75,1000,2,0,120,5000,2,0,False
e152362d-2d68-4be9-8bac-33823526b219,channel_602,660,404,3335,18,3,160,1000,6,1,276,5000,10,1,False
aee87e67-d335-45fe-9cee-55381494e782,channel_154,747,1060,6468,72,6,236,1000,8,1,410,5000,18,2,True
c21e3865-2b5f-421b-92d6-0e3a142c8d26,channel_500,987,368,5002,22,0,108,1000,3,0,146,5000,2,0,False
fb17c5bc-af95-48e6-812c-0b3781bab40b,channel_385,1150,2157,9964,111,14,298,1000,23,2,552,5000,17,0,True
8d9ad23f-1817-41c8-8b82-400fc064b72c,channel_537,894,1531,10584,47,8,223,1000,7,1,317,5000,20,0,True
56dee019-e551-4c88-9a89-aee9fb483bc4,channel_793,1685,531,8321,32,2,72,1000,2,0,139,5000,2,1,True
59d9ce65-dbae-4759-aa93-ce5e67573536,channel_879,1358,632,8811,20,2,113,1000,5,0,236,5000,16,1,True
e61317e1-518d-44ab-949f-8c9245f42e09,channel_153,692,727,4940,17,5,211,1000,2,1,287,5000,6,0,False
d6d4d51c-343c-44bc-aca5-a26bb410626e,channel_706,1607,437,10574,30,1,58,1000,2,0,138,5000,4,0,True
fc154bcd-5680-4af0-b63a-246eb111302e,channel_677,920,647,4665,26,1,165,1000,11,0,213,5000,4,0,False
e4326325-83cc-4684-be8a-52fa092ed7ff,channel_601,613,1607,9270,80,8,205,1000,15,0,372,5000,18,1,True
24fb0cb6-2fd3-4ff6-b20a-4b05c178fd2e,channel_168,250,924,9277,50,8,112,1000,8,1,243,5000,6,1,True
6af59564-9816-48c9-a555-96530dd0de91,channel_35,846,204,2952,9,0,78,1000,3,0,114,5000,2,0,False
bede11e3-2985-412f-be3b-6b16d8ce92a0,channel_733,1301,979,7168,68,1,213,1000,13,0,329,5000,8,1,True
83e982b9-f688-40ec-aa62-5ca34ff7e31f,channel_222,1176,286,4997,14,2,78,1000,3,0,134,5000,3,0,False
1c205253-1608-4596-85bf-511dfe27f5ad,channel_950,1690,1135,6216,79,10,265,1000,7,0,489,5000,18,2,True
13217e48-06ba-45bf-920c-4c1582eba779,channel_214,806,386,3433,25,1,152,1000,5,0,206,5000,6,0,False
e15399ef-47d5-4b8a-a200-70b61d2f4e88,channel_841,519,336,4740,11,3,96,1000,5,0,170,5000,5,0,True
bf6a7b68-41ec-4b86-b788-f3e4ec8c68bf,channel_536,312,277,5541,5,1,75,1000,5,0,172,5000,10,0,True
6a9b8eb0-d1c4-45c8-9166-fdc85adbf1aa,channel_515,518,627,4807,24,4,199,1000,12,1,315,5000,5,0,False
4a1278a5-b97f-4074-a0b3-e4df30f69a87,channel_791,1344,568,4328,34,1,157,1000,3,1,201,5000,4,0,False
3af3aa0f-099a-45dd-be9b-a1e17138c454,channel_761,66,791,4363,16,4,202,1000,6,0,392,5000,26,1,True
a8741188-2dc1-4101-b2de-04142aac85dc,channel_292,44,301,4386,9,1,78,1000,1,0,122,5000,1,0,False
bf54fb26-65f3-4fa9-90f4-fe14227e8717,channel_333,633,761,9670,32,3,122,1000,7,0,252,5000,4,0,True
8b4dae32-00e5-41e1-b003-e5905f5d9f97,channel_884,1714,1925,11714,106,7,233,1000,5,1,337,5000,11,1,True
dadccc9f-b774-4cff-ac7a-de9ae2da07b2,channel_315,347,387,4532,21,0,106,1000,2,0,131,5000,4,0,False
11e2dbb2-3f05-42e0-9a51-ace75daec2a7,channel_912,1008,1519,11093,48,14,166,1000,1,0,320,5000,7,2,True
a9f67e3d-2360-4489-ad5a-22922e7ac41c,channel_591,1699,413,3989,20,1,155,1000,9,0,240,5000,6,0,False
8418fd12-7419-479c-a72c-e99f9fa404cc,channel_257,1323,1099,5773,62,5,291,1000,10,0,422,5000,10,0,True
21f8ee85-51db-4199-9739-27ea1e0d47e4,channel_776,824,542,3695,14,3,216,1000,8,0,307,5000,5,0,False
5a3e47f6-6cf1-486b-8415-9097514784fd,channel_306,506,682,4668,18,6,206,1000,7,1,348,5000,7,1,True
44421984-e4bd-4c16-b976-ca0224605da9,channel_152,1305,2417,12010,113,11,267,1000,14,2,458,5000,15,2,True
4cfee2bd-6aee-4736-8155-3e3329e047e0,channel_701,391,1639,11743,104,8,210,1000,10,2,417,5000,12,0,True
8d5b15ed-9707-4374-bd7e-6217c142093f,channel_412,948,289,3979,7,2,115,1000,3,1,155,5000,3,0,False
3ea13db8-0688-4a66-8506-5f6f21e5d297,channel_14,288,1812,9402,112,15,226,1000,17,0,434,5000,25,2,True
64fe5e54-f2ee-4f66-a4c4-d9e463839de0,channel_695,753,917,4866,32,3,254,1000,6,0,450,5000,10,1,False
51a175e1-1cea-4d29-a927-2ec2a7054af0,channel_156,874,980,6462,28,2,206,1000,4,0,412,5000,13,2,True
404bb710-2036-4ed1-8402-2716226b73ac,channel_345,577,1688,12763,50,12,181,1000,11,0,373,5000,13,0,True
579732c3-36ec-487d-a8ce-45d45da982d2,channel_662,1209,420,4324,11,3,117,1000,2,0,167,5000,3,0,False
3558df6b-88f4-4044-b48c-b197b38f9b2f,channel_758,1056,262,3091,13,0,96,1000,7,0,158,5000,5,0,False
43017776-5874-471b-adfd-32a745147aa8,channel_418,1691,392,5804,25,1,101,1000,4,0,177,5000,6,0,False
18f0ae11-6e09-4af5-ba05-05b91224bbd8,channel_606,961,967,7050,61,7,196,1000,4,1,314,5000,15,1,True
ce9c6ade-575a-4754-b1c5-200ddd3e4cd3,channel_123,1060,1276,7249,46,7,214,1000,12,1,326,5000,17,0,True
9c549a85-8b42-4883-8726-68a90f77bea1,channel_229,1632,1156,7896,61,6,220,1000,4,1,357,5000,15,0,True
17db224e-06e0-4c17-8a7d-e60daf342262,channel_428,1020,379,4515,22,3,120,1000,9,0,233,5000,3,1,True
186fb515-47fe-415a-ba58-c35f4a40016c,channel_873,1472,682,3377,22,5,234,1000,9,2,342,5000,8,0,False
84469c92-4038-4f61-8dbc-e60ab352e0d2,channel_929,1251,2155,12195,99,7,262,1000,16,1,530,5000,35,3,True
a386cce8-a8c7-4378-914e-c8ebbc025d6f,channel_733,443,853,6996,34,6,194,1000,6,1,295,5000,17,1,True
2a57ecee-4189-46cc-a836-f73e51c6a816,channel_555,866,722,9686,21,4,88,1000,6,0,187,5000,11,1,True
50f8d313-a920-4934-bbc9-340d45c7f276,channel_796,413,1089,5831,54,9,285,1000,12,1,415,5000,7,2,True
2930dc51-3625-45d6-902c-969b42236b52,channel_884,1699,713,5732,18,5,198,1000,9,1,308,5000,8,0,False
62f3de89-018a-47b4-916a-fc2ef783e96e,channel_727,1331,1877,10995,40,4,262,1000,2,0,413,5000,22,0,True
3e623f97-0860-48f9-b07f-396d8edeb1c4,channel_605,1732,675,4771,14,3,218,1000,4,0,291,5000,9,0,False
2b0bdafb-e4f4-478c-bb3c-5a2dcf9c7603,channel_322,1537,939,6350,32,2,206,1000,2,0,294,5000,10,2,True
073bb948-061d-47ca-bea3-3fcfc3ae02bc,channel_378,1554,417,2917,18,0,167,1000,5,1,207,5000,6,0,False
6b8f3a36-1889-40eb-bd00-5b692d8786b1,channel_40,1546,492,10939,29,1,57,1000,2,0,116,5000,3,0,True
bfd7427c-af62-419f-bf03-e6332dddee2c,channel_408,1337,465,8963,28,1,75,1000,3,0,143,5000,2,0,True
055f6f5a-0320-497d-8edd-2a29b562c6b7,channel_904,1571,242,5409,12,1,56,1000,0,0,106,5000,1,0,True
37a2bad1-fff0-42f1-bf17-08a3fe886390,channel_643,1465,1922,8774,52,10,247,1000,9,1,409,5000,22,3,True
733906dd-08c3-4762-8773-0227f8688c47,channel_289,1217,497,4393,26,4,176,1000,2,0,275,5000,2,0,False
0fe7d189-e153-425d-a932-2229ca876fa2,channel_240,610,938,4943,55,6,295,1000,22,0,574,5000,17,2,True
a37989cd-ef64-445d-a384-30d3e4298e53,channel_76,1250,907,7104,22,4,167,1000,8,0,358,5000,20,1,True
bc42f196-dde7-4bb7-9c18-738050347a77,channel_777,1785,541,12629,37,4,66,1000,1,0,141,5000,4,0,True
5c269ed8-01d3-40a1-a794-3ed2c21fe481,channel_321,933,465,6074,27,1,89,1000,6,0,130,5000,8,0,True
720ce063-969f-4242-91d7-dfee338e087c,channel_306,1784,782,4861,19,3,250,1000,3,2,443,5000,15,0,False
f8da7c68-4ab1-446e-ac4a-18e6451632e5,channel_852,702,1612,13696,69,10,162,1000,12,0,306,5000,11,1,True
e45d9929-d055-48fa-be81-7086e5163052,channel_399,1740,1999,11020,116,9,206,1000,3,1,324,5000,8,0,True
ed7cc83e-63fa-4e3b-99e1-22280d91bf16,channel_122,1347,1100,10498,61,7,158,1000,1,1,299,5000,18,1,True
6713f35f-eed4-465d-b933-b5a2c7185e63,channel_521,1372,898,12123,48,4,115,1000,2,0,167,5000,4,1,True
5e7bc72b-0aed-4d19-b88c-6e62eada5c05,channel_493,919,739,4499,28,5,239,1000,9,1,337,5000,6,1,False
40532f76-4223-4e5f-a123-b9688ea0569d,channel_984,1150,2511,13388,84,7,295,1000,18,1,630,5000,16,1,True
90eabc94-097b-4b05-9f25-1288928b3412,channel_226,707,371,4407,8,1,129,1000,8,0,201,5000,4,0,False
5090cc73-4edc-4f67-b218-fa1be5ee83e9,channel_965,153,422,9604,12,3,67,1000,3,0,152,5000,3,1,True
e509468a-d9ec-42c2-b1c9-d520677b3381,channel_610,1225,144,3785,9,1,55,1000,3,0,86,5000,1,0,False
72c61e02-29f7-415e-9679-b9ec2c7f1967,channel_618,796,209,3567,10,0,79,1000,5,0,147,5000,2,1,True
346916fc-66d8-41bc-9009-1197bc2101c9,channel_595,1257,799,3678,45,4,247,1000,6,1,356,5000,4,0,False
62a7b234-197e-4f54-8408-23a3c7107b8a,channel_353,1754,525,3901,12,3,152,1000,8,1,183,5000,5,0,False
d561ef00-62bc-4f63-902c-4f3799a3737d,channel_317,46,641,3518,38,5,244,1000,15,0,501,5000,31,3,True
9c408dd4-34eb-4bf3-ba65-acc3367f2e7a,channel_649,1282,742,10715,28,6,95,1000,4,0,167,5000,3,1,True
69f6c63f-c268-4bda-a579-4e3470ac195b,channel_205,238,1058,8183,29,2,158,1000,8,1,241,5000,4,0,True
54cfe6b2-16f3-4115-8c76-fcfbe13f1919,channel_174,180,1746,11598,100,13,238,1000,16,1,456,5000,22,2,True
3ac6da3a-cf6c-4072-81c5-7383af2fe592,channel_692,806,1243,10794,44,4,165,1000,4,1,341,5000,13,1,True
a0505bce-0db6-4858-abd3-d32482bd685b,channel_301,405,202,3708,6,0,78,1000,5,0,107,5000,3,0,False
f412bf71-82c4-4b3a-89e7-0c7fb86f4126,channel_327,1145,917,9888,37,5,142,1000,6,0,339,5000,7,2,True
2b63ca2b-b3a7-423b-b696-57894dd4b3bb,channel_404,836,259,4845,8,2,74,1000,1,0,141,5000,2,0,True
bd8d22a1-c1c6-4150-a39f-eaceb2a665d1,channel_552,204,1470,6884,32,10,255,1000,6,0,450,5000,27,2,True
ddb65243-e971-4819-b449-433039b8a625,channel_726,910,1636,9883,90,7,201,1000,9,1,499,5000,15,1,True
ac3ba12d-3996-4a52-ae46-89c7a4ba567a,channel_909,107,892,11058,29,7,92,1000,6,0,168,5000,3,0,True
4f04ebf0-410f-497a-a1f0-9f185dfc065e,channel_129,1120,533,4344,26,2,137,1000,10,0,196,5000,1,0,False
182d081e-e90a-4b66-8aff-8bb10eb6b970,channel_583,28,562,7393,35,1,90,1000,4,0,163,5000,8,1,True
6f1b9eac-f9c3-4f96-be79-9baec6c09b3d,channel_678,1269,1719,9044,50,10,290,1000,6,0,510,5000,23,2,True
d94b263c-21b8-4f9b-accc-97e4d3c912a6,channel_329,542,1377,9427,63,6,218,1000,2,1,538,5000,30,1,True
ed31bab9-0734-45c5-baea-54cb07b6863d,channel_153,1190,609,6360,36,4,141,1000,1,1,239,5000,11,0,True
1f965700-0064-43bb-920d-e62c26bb2d8d,channel_349,868,937,10027,57,2,141,1000,2,0,317,5000,10,1,True
b0a8b039-2c96-435f-96c2-96a3aded8fd7,channel_803,1370,499,7129,17,2,109,1000,4,0,269,5000,16,1,True
38fef7ee-8eab-4b86-92a6-78c121403f63,channel_46,1758,180,3582,8,1,61,1000,0,0,107,5000,3,0,False
f1e118c6-570b-4537-a65d-e946f0efcc09,channel_894,1293,191,3129,4,1,76,1000,2,0,112,5000,3,0,False
a553a6f8-c436-43dd-92d8-84eb8e00e52e,channel_887,638,200,4048,10,1,73,1000,2,0,121,5000,1,0,False
4d5b1b85-cadb-4e9f-92c1-b3d1c8abbcc1,channel_732,227,581,4027,22,4,177,1000,12,1,234,5000,4,0,False
7cefe2ae-f278-41bc-9c83-ef8c4c1b270d,channel_516,1653,657,11094,37,6,77,1000,6,0,189,5000,4,0,True
01e3f385-67a2-4cb7-97f7-df94d68377c0,channel_587,1246,495,7086,29,2,110,1000,3,0,181,5000,11,0,True
e2a7bb10-ef6b-4ab4-a3a1-253feef3dcff,channel_70,879,1103,6108,69,8,199,1000,11,0,334,5000,6,1,True
a447863a-e2a8-42ae-837e-2ecaeba2a7ca,channel_202,104,1294,5515,88,10,291,1000,22,0,668,5000,16,1,True
6511393a-46f9-4d19-8333-481ee051539f,channel_929,778,1106,6750,27,7,246,1000,5,1,418,5000,13,2,True
8eca7159-047a-4b7b-a546-7c672407b66e,channel_18,446,1088,5362,49,8,279,1000,16,0,455,5000,11,1,False
6dcff4e6-6d6c-4aa4-942f-344c4b3dd71e,channel_669,1105,336,4290,19,1,112,1000,8,0,167,5000,2,0,False
ff6486d8-e9b8-49c4-88cd-1d1b69d9c8d7,channel_856,936,732,3593,15,5,225,1000,17,1,393,5000,13,1,False
07b91962-6800-4f29-acaf-81edec9d17ed,channel_427,1767,1549,9403,58,4,240,1000,18,1,501,5000,10,2,True
d9ff63c2-43d7-4f89-bdfb-70dfe8f7e4cd,channel_664,632,1735,9353,99,9,220,1000,9,1,510,5000,35,1,True
33068894-617b-4126-8145-88a69caca86e,channel_73,1567,798,11077,36,4,89,1000,1,0,197,5000,5,1,True
179370b1-8a9a-4536-b851-2911b97e59cd,channel_565,1758,484,3758,33,2,190,1000,10,1,330,5000,11,1,False
1f7829b9-60b9-4d5a-ae3e-e95621ad147f,channel_318,1626,1081,7099,32,4,242,1000,13,2,480,5000,8,3,True
11ec036b-33ec-4cc4-a205-6a5ac60a63a5,channel_244,1081,1634,11105,86,4,215,1000,8,0,527,5000,35,1,True
e72ce605-b89d-462d-b517-17b214f6b455,channel_923,734,1968,10517,106,11,240,1000,5,0,570,5000,35,1,True
951dc4e6-1725-4ad2-85ab-486a3f997483,channel_138,552,1679,7276,98,15,270,1000,14,0,655,5000,15,4,True
05775e7d-332c-41e2-9c35-4464697a3ad6,channel_669,858,220,3946,12,1,66,1000,4,0,96,5000,2,0,False
e34a3e04-ea20-4626-8f53-db80b549627b,channel_67,47,1038,5931,26,7,280,1000,20,1,502,5000,25,3,True
f48409a5-bdab-4c02-80b4-8e1e8a5b2789,channel_803,255,546,3130,27,3,197,1000,9,0,352,5000,9,0,False
4ac6a13b-4fb0-4e5c-95e2-c2a6a90f1698,channel_188,1221,1196,9806,83,10,181,1000,12,0,392,5000,26,2,True
82c68530-1b1a-4ce0-bccd-4e68463ae621,channel_918,1226,1049,8259,37,7,193,1000,12,1,338,5000,16,1,True
3c423514-5668-47e3-a802-1488e2a547e9,channel_361,731,656,3883,35,2,205,1000,9,0,368,5000,12,1,False
ad522998-48d5-4ff4-95bc-2bb218e550eb,channel_886,1729,601,3521,36,5,234,1000,2,1,325,5000,6,1,False
fe871f13-3e8c-41ef-9f48-3747a0326906,channel_316,1601,1334,6971,75,8,261,1000,4,2,398,5000,7,1,True
fe962547-02d1-4d39-acd1-edf48c0dfb78,channel_65,1114,827,9767,55,3,102,1000,2,0,162,5000,9,0,True
2516eb6f-b7d6-4793-94de-392d6dfb22ce,channel_407,568,647,3586,19,1,229,1000,15,1,325,5000,11,0,False
fbbad1b5-78ac-4875-a6c2-c3fc916929e6,channel_280,1413,411,7162,14,2,86,1000,3,0,211,5000,7,0,True
bc783ca0-0e7d-4229-98ff-a525c5e9722a,channel_469,569,593,6656,20,2,115,1000,5,0,187,5000,7,1,True
9385751c-855f-43e9-8acf-4872995310a1,channel_114,1624,824,3515,25,2,274,1000,3,1,397,5000,11,1,False
fb4c0c11-efbc-4cdf-b374-a4f8d71ef6d4,channel_438,1175,716,5121,32,4,183,1000,11,0,253,5000,3,0,False
a6e914e0-d031-449b-86f4-be93e4d71de1,channel_640,1048,316,4225,17,1,103,1000,4,0,132,5000,3,0,False
3a649e8e-70cb-44e8-b230-f47fa00d5eef,channel_102,1331,989,4779,37,8,256,1000,20,0,390,5000,9,1,False
a827b227-c97a-47c4-a839-e569ee694d23,channel_301,614,540,5241,31,4,122,1000,9,0,228,5000,9,0,True
d75ed56f-9f19-4163-b738-12e0b13c2a1a,channel_356,1165,291,7184,9,1,50,1000,2,0,85,5000,1,0,True
db0b72d3-e4b0-4c04-a66b-33d4b6fb6c61,channel_354,1758,656,4088,20,3,233,1000,13,2,337,5000,11,0,False
df3e1f71-151a-44ed-9365-753b17589e70,channel_348,1400,604,7812,32,3,108,1000,2,0,234,5000,15,0,True
3909f75b-e6f2-4b1c-8e2c-66993eae6236,channel_197,83,656,2948,32,5,252,1000,19,1,457,5000,12,3,True
bd7f1351-a60e-4351-a299-02a3cb7c7015,channel_399,760,1123,5500,40,7,225,1000,14,1,431,5000,23,2,True
db607aac-3a54-4e89-8c82-8045248de3ea,channel_205,990,689,6063,42,5,144,1000,10,0,232,5000,4,0,True
d2b7e48f-99cb-4fca-905c-5e62eee29477,channel_440,819,430,3357,19,1,161,1000,5,0,221,5000,7,0,False
0da4a9ab-5697-456a-a533-dc5b50df03c8,channel_839,455,948,10255,58,5,120,1000,6,0,203,5000,11,1,True
6a650253-6332-4de5-bf0b-c3654717fe7f,channel_725,1583,598,4177,22,5,177,1000,7,0,298,5000,6,1,False
200d04c2-3c53-4f70-955d-a8cee7f34a06,channel_829,676,346,5394,15,1,87,1000,1,0,110,5000,3,0,False
e24d7843-cedc-480c-b925-4ac3e90cb22a,channel_521,1327,590,3155,39,4,233,1000,8,1,405,5000,9,0,False
2b2a6354-85e6-4641-861e-451e21827209,channel_539,1568,317,4386,10,2,109,1000,6,0,237,5000,5,0,True
88930f8e-ce8a-43d0-a8a5-f611f6c6540b,channel_596,906,880,6727,56,3,160,1000,1,1,380,5000,15,1,True
a90a4722-cc00-4e5a-b691-cc50bb9c6f50,channel_597,755,1119,13231,77,2,127,1000,6,0,316,5000,7,0,True
2cbc4d50-1482-42ab-8684-bd5ecb4231af,channel_383,941,2059,8268,101,7,285,1000,18,1,658,5000,27,2,True
d1e8c177-8115-4289-81d8-dd5a0f8fb5dc,channel_318,795,2071,12780,128,20,253,1000,9,1,362,5000,14,2,True
73d2c7e2-f926-439d-a1d0-6432c4b9411e,channel_797,433,465,8318,31,2,62,1000,4,0,94,5000,1,0,True
2cb70ed7-7467-436a-8f9c-268111f0d9a3,channel_823,1327,1102,6919,69,9,191,1000,6,1,424,5000,14,0,True
8ca18944-e0ee-45ad-a558-e0c88314dea3,channel_206,1159,691,2958,27,5,258,1000,17,1,318,5000,5,0,False
926e066e-9a8c-4062-a647-6dee26a1435c,channel_648,1100,550,3190,17,4,212,1000,15,2,265,5000,8,0,False
b3a50d59-97ed-4f4e-b969-861fb74f4aa8,channel_10,589,1338,9136,34,11,175,1000,11,1,351,5000,7,1,True
ea02018c-c2b9-45b7-9037-7c4397cf4445,channel_222,714,2667,14927,155,9,278,1000,8,1,446,5000,23,2,True
2a0989c6-3582-4e22-b57a-1c3e515d5098,channel_658,1095,1112,14302,62,9,117,1000,8,0,222,5000,15,1,True
9fa5f363-312e-4fbe-a245-220240ff5d45,channel_745,165,1863,13595,55,14,191,1000,11,0,467,5000,27,3,True
fc4575b4-b9b9-43b1-bb0e-3ae036eef144,channel_908,1795,266,5611,6,1,72,1000,2,0,121,5000,3,0,False
c5a2328d-8af9-448d-8419-fcb23d8c2df8,channel_128,1642,855,8760,30,4,151,1000,10,0,299,5000,13,2,True
05cca9c9-e5b5-450b-b5b9-38b9ed104c6f,channel_509,89,2457,14462,157,5,271,1000,17,0,399,5000,19,1,True
b07c4cc9-31be-4be6-9fd6-ce786cfdca75,channel_705,362,223,4349,11,0,75,1000,3,0,119,5000,4,0,True
b3f9eeac-3525-46e0-8cdf-2ca503f2b526,channel_425,1731,988,5079,40,8,219,1000,10,0,404,5000,6,2,True
a2081cd6-86f5-4345-b4f3-affec210e61e,channel_223,1246,287,3976,9,1,115,1000,5,0,193,5000,6,0,False
75461016-e368-4215-9255-f5b1ae78fce9,channel_822,542,1564,12525,99,13,195,1000,8,0,423,5000,9,1,True
60e323a7-d737-41ab-bf65-767f45d7aba9,channel_854,628,1563,8581,49,3,281,1000,16,2,405,5000,15,2,True
20b8e8c7-0a8d-467d-b0a1-d9fa311b7d50,channel_99,1566,707,4106,23,3,206,1000,8,1,287,5000,10,0,False
5408ef87-bb13-4f6f-820b-dabf84c9f7b7,channel_466,184,425,6089,28,1,82,1000,3,0,130,5000,2,0,True
f095eaae-9438-430e-9e23-d8aedd45a90f,channel_975,1455,386,3267,14,3,151,1000,3,0,231,5000,2,0,False
4c368903-34ba-4419-8983-705086c8f58b,channel_824,1225,1352,6136,78,4,274,1000,5,1,632,5000,22,0,True
2bd4f59c-b7d4-47b6-a54a-d0efe2be5cad,channel_667,794,2140,12464,99,11,248,1000,15,2,443,5000,15,0,True
0f5af347-fb9e-4cb5-aec8-ad80f628fc3d,channel_624,44,368,5039,7,1,116,1000,3,1,262,5000,14,1,True
b223a41f-70ce-49e4-8338-4eef28feb07f,channel_199,1154,281,6392,16,1,62,1000,4,0,94,5000,4,0,True
2e325770-0489-4871-ae1a-cfc262a6110c,channel_124,319,795,4228,33,4,223,1000,16,2,303,5000,6,0,False
601beb1a-ebd4-458e-bba2-7450cc04c071,channel_516,1317,246,3818,15,1,87,1000,2,0,136,5000,5,0,False
4b0221fb-8bb3-4063-bb00-2d54e531d9b8,channel_81,1641,1138,5547,49,3,246,1000,18,1,481,5000,33,3,True
881494fe-51ca-4be3-922d-53a90c939ab6,channel_712,996,242,4935,8,2,59,1000,1,0,85,5000,4,0,True
d4de28f9-b8de-4ff1-8392-f114f1873503,channel_458,1237,570,9343,12,2,80,1000,3,0,121,5000,5,0,True
38e88327-7b99-443c-b6ba-caf4747e1e2f,channel_929,936,401,5128,11,1,105,1000,5,0,198,5000,4,1,True
30a72b50-171e-4238-a14e-0a01980f375e,channel_730,1226,745,4655,26,4,210,1000,2,2,377,5000,12,1,False
5e5efca8-2b6a-4d01-bd25-ce24a2a219c1,channel_555,729,864,5312,57,8,230,1000,18,1,299,5000,10,1,False
bcc02ab9-0f9c-4e15-bfeb-717a49a6d6be,channel_12,1151,1037,11162,38,3,123,1000,2,0,220,5000,15,0,True
d7db80cb-b619-4a64-8efc-d33c9a98283c,channel_511,787,632,7541,37,6,133,1000,8,1,205,5000,6,0,True
4ed639aa-2ef9-491e-b312-b409b35c4d40,channel_869,738,375,4313,18,2,126,1000,4,0,217,5000,5,0,False
52eaad39-77d9-4924-93b5-4e1843c68b79,channel_139,690,2114,8895,92,8,268,1000,17,0,535,5000,21,2,True
b335e881-89df-4627-8f82-18b722187743,channel_255,208,891,6994,24,2,166,1000,3,0,410,5000,21,1,True
de61d7bc-d8f8-47e0-ba6b-77a467f8ecff,channel_607,395,509,4444,22,2,180,1000,10,1,229,5000,9,0,False
e946f30f-687f-42ac-9076-7f5335309d03,channel_601,618,361,3798,19,1,116,1000,9,0,162,5000,2,0,False
1e6f5e4e-ed7a-4625-8412-b72697fa0ecd,channel_332,1487,949,4586,34,3,258,1000,7,2,400,5000,8,0,False
ec7f40f7-ca2f-4d45-b938-e415a7457715,channel_94,498,356,6113,12,3,71,1000,2,0,107,5000,4,0,True
c38c93fb-b324-4438-b637-6657ffd07bf0,channel_485,699,503,8968,22,2,82,1000,4,0,137,5000,3,0,True
bddd407f-0432-4871-9590-4baf247c45f8,channel_175,1331,606,6000,36,1,158,1000,1,1,229,5000,5,0,False
8963673f-a931-430b-ac04-6bcc40d824dd,channel_812,105,176,4789,4,0,55,1000,2,0,90,5000,3,0,False
3f9026ba-5e13-4a25-a172-9d3f1417b7d0,channel_630,19,955,4092,46,2,278,1000,21,0,488,5000,16,2,True
ec192ec8-6daf-4c28-b13b-d31b07d159cb,channel_842,1723,406,4030,25,0,129,1000,8,0,163,5000,2,0,False
273a8de9-1e57-437d-80a9-0a69bb897ce1,channel_54,701,689,4351,38,2,182,1000,4,1,251,5000,5,0,False
3acb23bd-45c4-4898-9292-4c862e50c006,channel_665,642,627,4203,38,3,210,1000,12,1,437,5000,12,1,True
ec735b5a-ab86-4aa0-b533-978b86d3f7ef,channel_114,22,1534,7865,99,13,255,1000,14,2,469,5000,30,2,True
fa8e81ae-0281-4809-8fb3-eae0ef7a953c,channel_366,1230,304,5333,7,2,80,1000,3,0,185,5000,6,0,True
a23d5017-2e3b-41aa-9608-09841136791d,channel_115,1395,428,4841,22,2,112,1000,8,0,163,5000,3,0,False
7c5fb194-7730-4c84-a766-7c6f71e1c710,channel_248,346,473,7160,19,2,89,1000,3,0,164,5000,3,1,True
02b91933-3ee2-48be-a741-394e659b2814,channel_854,1148,1006,4574,63,3,253,1000,8,1,499,5000,32,1,True
b8beb1d9-6c6f-4767-b9c5-b9bb26851035,channel_700,674,712,9669,41,2,111,1000,4,0,220,5000,11,1,True
154d5a47-5aef-4b12-9b00-f103f49844cf,channel_561,1072,468,7733,11,4,85,1000,1,0,175,5000,9,0,True
b4b7c2a6-a652-4fff-83f4-d0975408b1bd,channel_137,932,1005,5576,55,4,214,1000,17,1,350,5000,6,2,True
76fbb3e2-4838-433b-a88f-0317b9b76912,channel_313,26,854,6582,48,4,154,1000,5,0,363,5000,6,0,True
b321d3bf-3fe7-437a-83f6-41ec54f882b2,channel_226,1212,1162,9293,40,6,139,1000,3,0,326,5000,11,1,True
88e6a0ec-ebbe-4da6-8406-3d295ac51895,channel_687,895,264,3357,16,1,89,1000,3,0,180,5000,9,0,True
f7e15bbf-bd59-4948-ae43-b5f9c8b3ee78,channel_870,170,798,3413,48,3,282,1000,17,2,382,5000,14,1,False
7c282803-d204-497e-a504-99120b2123a5,channel_945,1346,1880,8180,75,10,276,1000,3,0,612,5000,32,3,True
506c42a7-191f-427c-96da-a3796913b077,channel_215,152,313,4859,13,2,99,1000,6,0,149,5000,4,0,False
e5e6110e-af6d-41d5-8eca-8704517eb402,channel_206,799,647,4518,22,1,173,1000,6,1,242,5000,5,1,False
36848420-8fa9-4e2a-890a-2cc247ca316c,channel_347,1237,396,4641,10,3,129,1000,6,1,179,5000,3,0,False
85783581-6da6-47cc-95b0-18c04ee70221,channel_900,1401,313,3821,7,1,92,1000,4,0,146,5000,6,0,True
