video_id,video_published_timestamp,channel_id,channel_name,creator_type_id,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k
1032975457803080,2/24/24 22:59,493918894292232,Naturee,JSO,65,1806,4076,73,17,452,1014,30,6,,,,
1033536467718900,1/10/24 18:02,204571479556925,Super Speeders,CP Medium,55,5472,17397,55,,2624,7860,27,,2624,7860,27,
1033919104360060,1/17/24 22:00,145836442718844,Beauty Hacks,JSO,196,497758,735551,767,13,988,1845,6,1,3656,5839,33,1
1034871707810330,1/8/24 3:01,111782627152824,Larry Lawton Jewel Thief,CP Medium,47,215,1181,3,3,194,1001,3,3,,,,
1035220894245990,1/14/24 22:00,103545259279771,Storirl,JSO,301,495,1202,10,1,449,1004,7,,,,,
1036736110766880,1/11/24 1:00,107913831623002,Mr. Hand Pay,CP Standard,362,56777,162551,854,53,561,1852,30,4,2649,7028,75,15
1037193377401270,1/3/24 17:00,1538738019692570,Nota Bene,CP Standard,711,12541,41580,528,21,523,2243,14,1,1339,5462,46,2
1037287170690030,1/27/24 0:00,168670776826137,HeyParis,CP Light,465,5133,9558,128,10,573,1061,35,3,2686,5005,100,5
1037298064050250,1/23/24 12:24,214396342065086,Oh My Goal - France,JSO,222,131593,306107,3127,719,7502,17609,184,71,7502,17609,184,71
1037848804106710,1/2/24 19:00,102074106113822,StrictlyBBall,CP Light,229,12700,29599,80,12,12331,28595,73,12,12331,28595,73,12
1037929147438950,1/18/24 19:23,139594698297,PSG - Paris Saint-Germain (Default),JSO,243,4978,34859,878,28,2365,16561,387,18,2365,16561,387,18
1000146191776070,2/23/24 18:00,759797291052388,Akram Junior Daily,CP Standard,627,142141,298967,2009,149,42080,89843,668,69,42080,89843,668,69
1007085164372790,3/19/24 18:01,113557902065550,Brooks Holt,CP Light,183,1334,5595,33,,321,1146,8,,1208,5018,27,
1018590036316500,3/20/24 19:29,1521410468170410,MrBeast,CP Standard,181,3887794,5923831,95375,5302,3834,15398,403,110,3834,15398,403,110
1018766379812480,3/21/24 21:00,104241008734361,Shift Fire,JSO,186,709741,1157973,19254,993,539,1158,13,2,2588,5098,49,7
1020382992402960,1/14/24 21:00,748409341930583,Rapha Bartowski,CP Medium,317,54864,101181,2572,152,3835,8049,163,20,3835,8049,163,20
1022038709084750,1/5/24 21:00,121463277937234,Emmymade,CP Standard,29,399949,691872,3495,507,10297,15254,86,31,10297,15254,86,31
1022395365524250,1/7/24 17:00,168670776826137,HeyParis,CP Light,342,1762,9465,65,6,347,1064,22,2,1235,5028,45,4
1027135318358840,1/13/24 20:00,341711569190033,Emma Kenny,CP Standard,923,145582,242424,1853,148,655,1491,20,3,2879,5188,80,12
1028226991577710,1/27/24 1:00,101095721925955,Eugenio Monesma-Documentales,CP Standard,385,1236707,2133545,46558,617,6643,16050,670,16,6643,16050,670,16
1028676078363160,1/3/24 14:00,8847785790,Choppertown,CP Standard,236,91129,205636,1236,53,852,2558,10,3,14337,36611,168,17
1028779308205170,1/11/24 11:10,106447205166831,House of Bounce,JSO,211,24585,47199,1258,26,600,1128,54,2,4603,8965,321,10
1028883931554650,1/19/24 14:00,107764719919671,The Sport Dealer,JSO,192,14432,49764,162,2,552,2535,6,1,1779,7058,31,1
1029124931496990,1/6/24 21:55,109972796360879,JRGo,CP Light,539,5801,24398,99,9,553,1661,10,1,1679,5224,42,4
1029682984929550,1/6/24 20:00,375574899250528,Cutting Edge Engineering,CP Standard,247,179512,305317,6166,207,4317,4847,157,2,11513,19633,607,18
1029696168144030,1/19/24 17:10,106447205166831,House of Bounce,JSO,280,6100,23203,224,,253,1056,11,,1277,5797,42,
1030071018546080,2/6/24 18:00,110751967108332,Whistlindiesel Official,CP Standard,343,49146,107620,940,154,1643,3711,49,17,3547,6352,85,26
1030662028044300,1/17/24 19:00,1233377053448180,Dr. Joseph Cipriano,CP Standard,367,38546,65716,381,21,673,1324,16,1,2691,6353,64,1
1031356257950120,1/7/24 21:00,522957638064464,Ultimate Freestyle,JSO,182,58631,108632,982,18,4664,6755,61,1,4664,6755,61,1
1031775107928660,2/2/24 1:00,107913831623002,Mr. Hand Pay,CP Standard,264,105313,233632,1151,69,1085,2506,34,5,3351,7934,100,12
1032921644464060,3/9/24 16:01,556006427796711,Charlotte Dobre,CP Standard,447,2289581,3817522,65365,1074,10743,16258,235,10,10743,16258,235,10
1033538374413270,1/18/24 3:00,2020042421603230,Riddle Me This,JSO,444,1579,3060,8,1,446,1016,1,1,,,,
1033752547699000,2/18/24 22:00,110554014442388,Bratterstein,CP Medium,889,42162,68137,956,35,689,1261,29,2,3179,5004,116,4
1034024060997390,2/3/24 17:00,101581832346980,Supermission en Español,JSO,520,651,1875,2,,339,1002,1,,,,,
1035030234267520,1/29/24 2:00,1530876640463290,Paul Landó,CP Standard,549,25430,52997,998,51,1417,2960,57,2,2840,6204,130,5
1035450717724990,1/11/24 17:00,2020042421603230,Riddle Me This,JSO,381,142843,202059,2229,177,675,1512,16,6,2622,5298,49,8
1035956801012720,1/6/24 23:00,222267131193844,Chevy Dude,CP Standard,332,103252,196534,900,58,1217,1446,15,2,3620,6572,41,3
1036179061020000,1/19/24 22:00,581745805316475,Top Notch Lawn Care,CP Light,272,11432,20833,384,31,1118,1965,61,5,3123,5350,148,16
1036185790813670,2/23/24 18:00,248007725318641,Luisito Comunica,CP Standard,357,307664,692985,7957,89,2725,10237,167,14,2725,10237,167,14
1037845973967660,1/24/24 0:00,105351955910962,Car Wizard,CP Standard,533,58996,129784,1307,60,902,1932,31,2,3184,6393,121,6
1038011184162160,1/30/24 21:00,1661301174087040,Brian Barczyk,CP Standard,386,69878,144889,1764,80,2552,7675,113,15,2552,7675,113,15
1038269330957970,1/14/24 22:00,102247806096297,We The People University,CP Medium,286,13528,18143,550,136,787,1018,36,8,7417,9873,308,68
1038624467371370,1/4/24 21:00,2020042421603230,Riddle Me This,JSO,272,264432,376681,4633,57,1581,3692,25,2,3359,7378,36,2
1039247543832280,2/10/24 20:00,341711569190033,Emma Kenny,CP Standard,814,203082,329156,1270,174,603,1032,6,2,3289,5960,52,8
1039919813774900,2/27/24 2:00,336732279674458,The Fast Lane Car,CP Light,58,564756,1216315,4296,3038,1275,2599,32,2,3331,8403,81,24
1041951540222930,2/3/24 16:00,109429335754536,Patrick Mouratoglou,JSO,188,31119,88148,540,18,9206,26789,153,5,9206,26789,153,5
1042160616999370,1/6/24 16:00,556006427796711,Charlotte Dobre,CP Standard,401,206023,389444,4545,157,6093,9624,87,2,6093,9624,87,2
1042282866850600,2/18/24 22:00,331117474858657,Coffeehouse Crime,CP Medium,345,835,1766,40,3,507,1010,26,3,,,,
1042572903507940,2/18/24 21:00,101014241706379,Share Your Story,CP Light,850,9510,22485,447,5,461,1166,29,2,2047,5030,107,2
1043424186887980,2/3/24 16:24,108122975042664,Histoires FC,JSO,265,568259,897271,8994,659,49948,101553,888,109,49948,101553,888,109
1043930193373470,3/25/24 15:05,748409341930583,Rapha Bartowski,CP Medium,48,57526,132118,1073,30,36782,84079,684,24,36782,84079,684,24
1044090553333710,2/22/24 22:00,106037948551056,Gadget Radar,JSO,185,17405,38972,414,34,462,1000,7,,2464,5222,70,4
1044539006659580,1/12/24 21:00,109220541259557,Laugh Society,CP Standard,188,566398,1360547,13370,193,490,1341,11,1,1750,7702,93,4
1056164182317760,2/20/24 1:00,108134027281621,Brad Mondo,CP Standard,324,87045,218221,951,13,1315,4427,13,1,5051,14202,61,4
1056295528791890,3/12/24 22:59,1507768029531720,Gamology France,JSO,255,30094,55553,261,16,1313,2816,11,2,3103,6093,27,3
1056740128949440,1/29/24 1:00,107913831623002,Mr. Hand Pay,CP Standard,376,86038,183233,984,74,1646,2499,48,6,4271,8848,153,19
1056749198719740,3/22/24 15:08,198281660653971,Corbucci Eats,CP Light,59,812545,1472319,46994,1000,9005,19542,692,47,9005,19542,692,47
1056772848737830,3/8/24 17:02,731243413692986,Gold Shaw Farm,CP Standard,110,18288,48211,601,10,484,1311,33,4,2234,5675,133,6
1056792472272010,2/14/24 1:00,102509486166344,Views on the Road,CP Medium,100,2872,5988,166,17,550,1018,42,3,2484,5007,150,17
1056915448881760,1/13/24 22:00,104541794884277,Stephanie Harlowe,CP Standard,395,2993716,4388936,16382,577,785,2120,14,3,2665,5278,53,3
1057052472258850,2/16/24 2:00,856664561398670,Attorney Tom,CP Standard,216,4141,6841,79,14,617,1080,14,1,3076,5007,56,9
1057213128875900,2/4/24 17:30,1233377053448180,Dr. Joseph Cipriano,CP Standard,78,9953,29591,189,3,9693,28064,187,3,9693,28064,187,3
1057213568682000,3/29/24 21:00,280791721978776,Julian Abdala,CP Standard,448,311072,491491,11854,164,5883,9752,383,25,5883,9752,383,25
1057426065345710,3/9/24 14:00,522957638064464,Ultimate Freestyle,JSO,215,420080,1404466,25893,479,625,1438,44,6,2061,5506,120,7
1057558505523820,2/2/24 23:00,165043213541611,Letsdig18,CP Medium,317,7626,15954,473,8,664,1374,91,3,2401,5007,252,6
1057698905540630,1/6/24 19:00,100209835665455,mrballen,CP Standard,301,688808,1543399,14402,347,3413,9644,196,7,3413,9644,196,7
1057760822178210,1/3/24 17:00,2020042421603230,Riddle Me This,JSO,285,608312,1008858,12040,391,719,1811,15,5,2495,5954,57,6
1058653738768530,3/3/24 0:00,109971608789113,Karma Chronicles,JSO,329,8031,13371,125,3,715,1015,9,,3267,5061,54,1
1058864775199950,3/27/24 21:00,522957638064464,Ultimate Freestyle,JSO,186,35032,81052,547,24,14103,31966,222,6,14103,31966,222,6
1059135658820960,1/25/24 21:00,108335192285235,San Joaquin Valley Transparency,CP Light,32,3823,5170,344,24,726,1045,23,5,3689,5017,331,22
1059460271770360,1/14/24 21:00,522957638064464,Ultimate Freestyle,JSO,183,103944,325870,5958,62,1615,4422,44,5,1944,5382,51,5
1059829071940220,1/29/24 2:00,774605702654869,Let's Read,CP Medium,61,613,1818,40,,412,1222,26,,,,,
1060159705252520,2/11/24 0:00,2020042421603230,Riddle Me This,JSO,978,824,2312,18,,387,1007,6,,,,,
1060344095301830,1/7/24 23:32,139594698297,PSG - Paris Saint-Germain (Default),JSO,94,48526,143668,5447,132,2672,9750,359,13,2672,9750,359,13
1060479595238460,2/5/24 21:00,109220541259557,Laugh Society,CP Standard,298,11806,41328,174,11,180,1601,9,1,1268,5127,29,1
1060562108350360,2/29/24 21:00,917881074926834,Coreano Vlogs,CP Medium,442,425653,920996,16435,1948,21259,42014,1256,81,21259,42014,1256,81
1060697205219190,1/23/24 18:00,248007725318641,Luisito Comunica,CP Standard,319,52512,156996,2228,82,3684,7812,151,8,3684,7812,151,8
1060761568314090,2/24/24 1:00,101095721925955,Eugenio Monesma-Documentales,CP Standard,457,1634951,2454590,28483,383,4899,12048,323,10,4899,12048,323,10
1060890924965890,2/9/24 11:58,139594698297,PSG - Paris Saint-Germain (Default),JSO,2800,20836,106638,1302,116,16056,68973,891,99,16056,68973,891,99
1061082881862360,2/28/24 13:30,114227735048877,Karma Moments,JSO,562,42984,62736,742,14,751,1106,12,1,3376,5004,39,4
1061245858502250,2/16/24 22:00,101416351605527,iowANFarmer,CP Medium,732,2966,6370,324,7,480,1060,57,3,2339,5015,284,7
1061274601822830,2/3/24 0:00,539154632905360,B is for Build,CP Light,232,15412,39240,96,11,1075,2461,11,2,2171,5010,25,3
1061557175091250,1/5/24 22:00,117381113042407,RSlash,CP Medium,389,1453,2568,51,4,932,1654,31,4,,,,
1061697161790800,1/24/24 22:00,105365208546037,Brooke Makenna,CP Light,774,3391,6141,130,8,480,1058,34,2,2648,5074,114,7
1061901511724080,2/7/24 20:00,472971706543694,Crowned Ladies,JSO,183,282407,564523,2195,546,457,2240,7,1,2317,5709,19,2
1061946388241680,3/12/24 22:00,105903368670809,Cjades,CP Medium,256,9045,21559,419,38,479,1193,54,4,2052,5069,137,22
1061954628243020,3/26/24 20:00,101581832346980,Supermission en Español,JSO,829,243,1067,,,229,1000,,,,,,
1062140981563720,3/2/24 21:32,2159693097394920,Stranger Stories,CP Medium,586,4113,6742,15,3,596,1064,2,2,3060,5013,14,2
1062359045071940,2/12/24 0:00,162219386763,KBDProductionsTV,CP Medium,437,102252,203203,2803,238,559,1241,39,10,3988,8200,247,37
1063025544840930,1/16/24 22:00,101911839349714,Eleanor Neale,CP Light,603,14785,37173,510,12,14625,36560,505,12,14625,36560,505,12
1063344611436020,3/24/24 22:00,377564162425109,Extreme Sports - France,JSO,192,32115,353094,17721,73,477,1099,9,,1584,5565,93,
1063406798072740,3/5/24 19:00,894332950616089,Gamology - The Best of Gaming,JSO,840,36404,75455,194,88,492,1391,1,3,2265,5432,13,5
1063497634717670,3/24/24 20:00,115090033689282,Supermission,JSO,374,7695,11083,224,71,922,1464,19,7,3585,5051,125,29
1063601861392230,3/21/24 22:00,1546982902283110,DEBOSS GARAGE,CP Standard,453,94392,150577,567,25,1609,3060,30,6,3344,5763,57,9
1063631031579070,2/3/24 22:00,100927276420581,San Joaquin Audits,CP Standard,436,120973,168348,1656,816,567,1008,11,3,3962,5971,71,29
1045661369857670,2/29/24 16:00,109429335754536,Patrick Mouratoglou,JSO,183,68458,129282,911,26,770,2293,25,2,2477,5247,59,3
1045907670013820,1/13/24 21:00,2159693097394920,Stranger Stories,CP Medium,375,4042,7471,32,3,527,1009,6,,2749,5006,26,3
1046367793326440,1/29/24 22:00,158666048273734,Christina Randall,CP Standard,349,498466,947921,10066,264,1838,9729,164,10,1838,9729,164,10
1046385149798520,3/3/24 22:00,1688956348085980,Hoovie's Garage,CP Standard,252,153934,307031,2134,47,1629,3231,63,2,4226,7530,113,2
1046526166438070,3/1/24 20:00,106031457494801,Charles & Alyssa Forever,CP Medium,463,45434,133408,468,47,2984,6803,38,10,2984,6803,38,10
1046540699959750,2/14/24 15:01,598019356910092,Clique,CP Light,280,312560,485750,1237,201,1635,2929,13,9,3874,6546,29,15
1046749076603790,1/29/24 22:00,102391109247957,That Chapter,CP Light,342,2793,3458,107,3,876,1010,48,3,,,,
1046822053077530,3/2/24 16:00,390078854762227,Beauty Wow,JSO,217,19834,44673,34,,273,1397,3,,2884,7114,8,
1047259369665020,1/27/24 21:00,102292581630459,O Insólito,CP Light,640,769818,1298839,39354,502,860,2243,123,6,2476,5788,311,15
1047525236497810,1/7/24 22:00,419063898494181,Jimmy Oakes,CP Medium,331,980,2811,93,3,383,1011,36,1,,,,
1047681989806520,1/7/24 21:00,200591487539890,Flow Podcast,CP Medium,509,158945,254912,2897,133,7872,20662,120,8,7872,20662,120,8
1048088339612740,2/16/24 17:00,721423478201654,Beauty Pop Max,JSO,197,1118673,1579552,10948,139,667,1488,3,,2669,5540,9,
1048230716254140,1/16/24 20:00,109429335754536,Patrick Mouratoglou,JSO,90,276059,601784,4374,658,14304,31819,360,54,14304,31819,360,54
1048322109734540,1/23/24 19:00,222267131193844,Chevy Dude,CP Standard,62,11832,33495,145,30,682,1525,11,4,2216,6128,43,8
1048502893038620,1/2/24 22:00,336732279674458,The Fast Lane Car,CP Light,306,49073,106605,290,163,315,1074,5,1,1973,5819,17,7
1049529602988960,1/17/24 20:00,109429335754536,Patrick Mouratoglou,JSO,40,50910,99037,646,13,12629,23782,148,5,12629,23782,148,5
1050424659559390,1/26/24 23:00,110312760547389,Memorias de Pez FB,CP Light,641,5938,11979,513,41,675,1857,61,8,2481,5015,275,29
1050583125999240,1/27/24 17:00,2020042421603230,Riddle Me This,JSO,240,451678,663270,5812,174,1150,2187,24,1,3833,5995,58,2
1050592162842430,1/28/24 22:00,100485155251336,Janiece & Isaiah,CP Light,256,19407,48355,420,22,626,1344,15,4,2393,5092,57,7
1050626126226110,2/9/24 18:00,114299983640721,Trash Videos,CP Standard,627,464673,829400,6603,96,995,2263,19,1,2771,5881,58,2
1050931299498620,2/3/24 14:00,522957638064464,Ultimate Freestyle,JSO,204,127502,265934,3130,51,4789,22742,57,,4789,22742,57,
1051696436107560,1/22/24 17:10,103327818996077,House of Bounce - France,JSO,233,2882,10450,137,,465,1721,25,,1361,5066,69,
1051946159222720,2/18/24 22:00,104262996056582,Karma Central,JSO,268,15684,26812,205,6,13719,22898,178,5,13719,22898,178,5
1051999719398560,1/1/24 11:05,100188455072749,The Sport Dealer - France,JSO,231,417393,724798,7515,60,8744,21758,250,3,8744,21758,250,3
1052784542443100,1/30/24 22:00,105718534564168,True 911 Calls,CP Standard,380,1922,3625,32,1,557,1028,17,1,,,,
1053026922463290,3/13/24 0:00,101797419097466,"Stanley ""Dirt Monkey"" Genadek",CP Medium,327,13558,24595,43,21,667,1262,1,3,2975,5196,9,6
1053080642575120,1/27/24 22:30,104927219204475,Sports Heroes,JSO,185,26067,46211,66,5,814,1371,32,3,3000,5061,38,4
1053109309296410,1/11/24 22:00,198826014046,American Veterans Center,CP Standard,737,3890,8662,247,35,508,1010,48,12,2446,5187,209,34
1053687829272370,2/5/24 18:00,100476132723574,The Noisy Dish,JSO,209,4338,7583,45,,1231,2312,16,,2889,5182,32,
1053867045709210,3/4/24 17:30,2020042421603230,Riddle Me This,JSO,266,257500,363892,2635,56,775,1386,15,,3097,5045,40,1
1054221798993530,3/4/24 20:00,101581832346980,Supermission en Español,JSO,465,154,1221,1,,134,1001,1,,,,,
1054397652492070,1/25/24 21:00,1661301174087040,Brian Barczyk,CP Standard,345,47881,135345,2076,89,2331,4918,97,11,4750,12206,260,26
1054839608937520,3/15/24 22:00,678528052330442,Bargain Barons,CP Medium,180,83296,124629,1717,26,938,1636,91,6,4530,6653,284,12
1054866002457420,1/6/24 19:00,1233377053448180,Dr. Joseph Cipriano,CP Standard,259,7889,23978,150,6,574,1639,22,1,1776,5015,60,2
1054897002410190,2/8/24 2:00,101073889728148,Attorney Reacts,CP Standard,403,2128,3645,21,3,635,1034,6,,,,,
1054983752408590,1/1/24 23:30,109971608789113,Karma Chronicles,JSO,418,14542,23355,171,8,14389,23072,171,6,14389,23072,171,6
1054994655590520,3/26/24 20:00,341711569190033,Emma Kenny,CP Standard,1131,98565,166061,922,83,13663,21823,228,22,13663,21823,228,22
1055042128897440,2/7/24 22:00,117880948011569,Dark Chronicles,JSO,1163,1921,3236,4,3,615,1003,2,,,,,
1055810232193480,3/1/24 15:54,103844092136263,Colinterview - Oh My Goal,JSO,366,9079,17612,49,,555,1296,2,,2394,5010,12,
1055861572380760,2/16/24 1:00,2081165618785740,Da Garbage Disposal,CP Medium,64,56016,111452,1564,43,10526,21989,292,11,10526,21989,292,11
1056011262169010,3/20/24 22:59,493918894292232,Naturee,JSO,31,2702,12950,89,2,287,1156,10,1,1189,5063,51,1
1056324665517370,1/11/24 1:00,108134027281621,Brad Mondo,CP Standard,365,97165,191528,1224,37,2532,6458,50,6,2532,6458,50,6
1064348954634280,3/15/24 20:00,456348148042743,Beauty Pop,JSO,186,15824,36301,106,1,451,1145,2,,2230,5087,13,
1064687048155150,2/29/24 13:24,214396342065086,Oh My Goal - France,JSO,180,21591,98695,771,8,4227,17463,149,5,4227,17463,149,5
1064715361239030,1/12/24 22:00,581745805316475,Top Notch Lawn Care,CP Light,268,5082,9719,528,43,910,1723,52,5,2717,5013,262,19
1065046841443340,2/9/24 13:24,214396342065086,Oh My Goal - France,JSO,207,539049,872320,5403,26,8114,22876,151,3,8114,22876,151,3
1065105924574630,3/7/24 17:00,107278585001153,Transtuned,JSO,204,471207,919351,9225,911,850,2016,13,,2761,5615,31,
1065185158088130,3/27/24 20:01,101797419097466,"Stanley ""Dirt Monkey"" Genadek",CP Medium,40,25689,54747,175,5,8307,17137,92,4,8307,17137,92,4
1065270294695650,2/24/24 19:10,107764719919671,The Sport Dealer,JSO,216,11945,48015,240,11,1472,5278,21,2,1472,5278,21,2
1065402151433500,2/8/24 0:00,168670776826137,HeyParis,CP Light,342,26709,91484,680,22,23092,80802,623,21,23092,80802,623,21
1065405211433210,2/14/24 22:00,101908512383708,Unfiltered Stories,JSO,1044,525311,900578,5410,790,2343,5565,46,17,2343,5565,46,17
1066174777942930,2/19/24 22:00,179898892024788,StarTalk,CP Standard,537,145524,470344,3096,164,355,6359,73,8,355,6359,73,8
1066258431256990,1/24/24 20:00,105295417791967,James Welsh,CP Standard,286,58455,112542,770,174,1393,3318,25,3,2206,5358,36,7
1066301311184520,1/27/24 1:14,108134027281621,Brad Mondo,CP Standard,282,425063,670751,5883,442,1248,3987,14,2,15233,23414,200,30
1066320087773780,2/1/24 17:00,106037948551056,Gadget Radar,JSO,190,1113620,2298838,6839,155,389,1016,15,3,902,5024,27,3
1066672257895420,3/5/24 22:00,2020042421603230,Riddle Me This,JSO,485,284276,441180,3952,114,229,1419,8,,3393,6477,47,3
1067015201271840,2/20/24 17:00,522957638064464,Ultimate Freestyle,JSO,194,233811,386863,1419,173,3813,6232,37,5,3813,6232,37,5
1067046001048210,3/31/24 21:59,108737298470615,Atlanta Street Interviews,CP Medium,347,2527,5643,36,7,561,1002,11,3,2311,5006,35,7
1067118307786210,1/11/24 22:00,100927276420581,San Joaquin Audits,CP Standard,650,1480,2928,46,11,776,1010,28,6,,,,
1067264081043490,3/17/24 22:00,111782627152824,Larry Lawton Jewel Thief,CP Medium,783,760,1856,41,5,459,1001,25,5,,,,
1067320201017800,3/13/24 22:00,101908512383708,Unfiltered Stories,JSO,581,364137,588099,5255,1318,3541,5926,58,5,3541,5926,58,5
